"URL","MobileURL","Date","Title","Source"
"https://www.washingtonpost.com/politics/2023/01/05/biden-award-presidential-citizens-medal-12-people-jan-6/",NA,"2023/01/05 18:30:00","Biden to award Presidential Citizens Medal to 12 people for Jan . 6","washingtonpost.com"
"https://www.washingtonpost.com/politics/nh-dems-ask-national-party-not-to-punish-them-on-primary/2023/01/05/cd00dc28-8d01-11ed-b86a-2e3a77336b8e_story.html",NA,"2023/01/05 16:45:00","NH Dems ask national party not to  punish  them on primary","washingtonpost.com"
"https://www.washingtonpost.com/es/post-opinion/2023/01/05/estados-unidos-reforma-migratoria-congreso-que-paso-2023/",NA,"2023/01/05 14:15:00","Opinión | El Congreso de Estados Unidos mató la reforma migratoria . Se arrepentirá .","washingtonpost.com"
"https://www.washingtonpost.com/world/russian-church-head-calls-for-ukraine-truce-finds-no-takers/2023/01/05/263b807a-8cf5-11ed-b86a-2e3a77336b8e_story.html",NA,"2023/01/05 14:15:00","Russian church head calls for Ukraine truce , finds no takers","washingtonpost.com"
"https://www.washingtonpost.com/dc-md-va/2023/01/05/oath-keepers-trial-cooperator-testimony/",NA,"2023/01/05 12:15:00","Oath Keepers trial : Cooperator alleges specific plan to stop vote count","washingtonpost.com"
"https://www.washingtonpost.com/business/netanyahus-new-partners-waste-no-time-in-undermining-him/2023/01/05/02627892-8cbf-11ed-b86a-2e3a77336b8e_story.html",NA,"2023/01/05 07:00:00","Netanyahu New Partners Waste No Time in Undermining Him","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/06/biden-jan-6-awards/",NA,"2023/01/06 21:15:00","Biden warns of dangers posed by  big lie , rewards heroes of Jan . 6","washingtonpost.com"
"https://www.washingtonpost.com/business/the-us-needs-to-fixits-broken-asylum-system/2023/01/06/ee27635a-8df0-11ed-b86a-2e3a77336b8e_story.html",NA,"2023/01/06 19:15:00","The US Needs to Fix Its Broken Asylum System - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/world/kremlin-ordered-truce-is-uncertain-amid-suspicion-of-motives/2023/01/06/f10dab5a-8da1-11ed-b86a-2e3a77336b8e_story.html",NA,"2023/01/06 13:45:00","Kremlin - ordered truce is uncertain amid mutual mistrust","washingtonpost.com"
"https://www.washingtonpost.com/business/americas-food-waste-problem-is-a-hunger-solution-in-disguise/2023/01/06/a6f5ba22-8dbe-11ed-b86a-2e3a77336b8e_story.html",NA,"2023/01/06 13:00:00","America Food Waste Problem Is a Hunger Solution in Disguise","washingtonpost.com"
"https://www.washingtonpost.com/world/germany-to-supply-around-40-armored-carriers-to-ukraine/2023/01/06/67399f16-8dbe-11ed-b86a-2e3a77336b8e_story.html",NA,"2023/01/06 13:00:00","Germany to supply around 40 armored carriers to Ukraine","washingtonpost.com"
"https://www.washingtonpost.com/politics/2-years-after-jan-6-speaker-scrap-paralyzes-congress-again/2023/01/06/bd0fa168-8dac-11ed-b86a-2e3a77336b8e_story.html",NA,"2023/01/06 12:00:00","2 years after Jan . 6 , speaker scrap paralyzes Congress again","washingtonpost.com"
"https://www.washingtonpost.com/nation/2023/01/06/jan-6-prisoners-supporters/",NA,"2023/01/06 11:45:00","Jan . 6 rioters cast as  patriot by supporters who have raised millions","washingtonpost.com"
"https://www.washingtonpost.com/world/violence-hits-mexico-cartel-stronghold-as-chapo-son-nabbed/2023/01/06/351106f8-8d7f-11ed-b86a-2e3a77336b8e_story.html",NA,"2023/01/06 06:00:00","Violence hits Mexico cartel stronghold as  Chapo  son nabbed","washingtonpost.com"
"https://www.washingtonpost.com/es/post-opinion/2023/01/05/camara-de-representantes-estados-unidos-votacion-republicano-mccarthy/",NA,"2023/01/06 00:15:00","Opinión | El Partido Republicano hace un infierno de la votación del presidente de la Cámara de Representantes en EE . UU .","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/07/kevin-mccarthy-house-revolt-speaker/",NA,"2023/01/07 20:15:00","How Kevin McCarthy survived the revolt to become House speaker","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/07/jan-6-kevin-mccarthy-house-speaker/",NA,"2023/01/07 19:30:00","The irony of the McCarthy speaker bid drama playing out on Jan . 6","washingtonpost.com"
"https://www.washingtonpost.com/dc-md-va/2023/01/07/mormon-temple-dorothy-bridge/",NA,"2023/01/07 15:45:00","The complete history of the Beltway  Surrender Dorothy  bridge","washingtonpost.com"
"https://www.washingtonpost.com/dc-md-va/2021/07/30/ashli-babbitt-trump-capitol-martyr/",NA,"2023/01/07 14:15:00","Ashli Babbitt : From Jan . 6 Capitol rioter to Trump - embraced martyr","washingtonpost.com"
"https://www.washingtonpost.com/business/pope-benedict-and-the-art-of-strategicretirement/2023/01/07/ca033188-8e69-11ed-b86a-2e3a77336b8e_story.html",NA,"2023/01/07 09:30:00","Pope Benedict and the Art of Strategic Retirement - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/politics/outgoing-oregon-governor-reflects-on-turbulent-final-term/2023/01/06/5fcf22be-8e13-11ed-b86a-2e3a77336b8e_story.html",NA,"2023/01/07 02:15:00","Outgoing Oregon governor reflects on turbulent final term","washingtonpost.com"
"https://www.washingtonpost.com/business/this-wont-be-the-last-breakdown-in-the-house/2023/01/06/5f594a84-8e1e-11ed-b86a-2e3a77336b8e_story.html",NA,"2023/01/07 02:00:00","This Wont Be the Last Breakdown in the House - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/06/house-speaker-votes-mccarthy-adjourn/",NA,"2023/01/07 01:30:00","House adjourns until Friday night as McCarthy tries to nail down final votes","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/06/republican-party-mccarthy-divided/",NA,"2023/01/07 01:15:00","McCarthy speaker battle shows a party still incoherent , ungovernable","washingtonpost.com"
"https://www.washingtonpost.com/business/american-and-british-conservatives-are-frozen-in-failure/2023/01/08/a5eac958-8f33-11ed-b86a-2e3a77336b8e_story.html",NA,"2023/01/08 09:30:00","American and British Conservatives Are Frozen in Failure","washingtonpost.com"
"https://www.washingtonpost.com/world/mexican-capos-arrest-a-gesture-to-us-not-signal-of-change/2023/01/07/7b1cb88a-8e48-11ed-b86a-2e3a77336b8e_story.html",NA,"2023/01/08 02:15:00","Mexican capo arrest a gesture to US , not signal of change","washingtonpost.com"
"https://www.washingtonpost.com/nation/2023/01/09/jair-bolsonaro-florida/",NA,"2023/01/09 23:30:00","Bolsonaro new life as a Florida man : Fast food runs and selfies","washingtonpost.com"
